# Program:featureCounts v1.4.4; Command:"featureCounts" "-a" "chr4.gtf" "-o" "counts.txt" "-t" "exon" "-g" "gene_name" "-T" "16" "trimmed_ctl1.fastq_tophat/accepted_hits.bam" "trimmed_ctl2.fastq_tophat/accepted_hits.bam" "trimmed_ctl3.fastq_tophat/accepted_hits.bam" "trimmed_uvb1.fastq_tophat/accepted_hits.bam" "trimmed_uvb2.fastq_tophat/accepted_hits.bam" "trimmed_uvb3.fastq_tophat/accepted_hits.bam" 
Geneid	Chr	Start	End	Strand	Length	trimmed_ctl1.fastq_tophat/accepted_hits.bam	trimmed_ctl2.fastq_tophat/accepted_hits.bam	trimmed_ctl3.fastq_tophat/accepted_hits.bam	trimmed_uvb1.fastq_tophat/accepted_hits.bam	trimmed_uvb2.fastq_tophat/accepted_hits.bam	trimmed_uvb3.fastq_tophat/accepted_hits.bam
FRYL	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	48497361;48500030;48501623;48502828;48505547;48510059;48510835;48512481;48515028;48520524;48521048;48522901;48527477;48527971;48528175;48531156;48534545;48535657;48539971;48540353;48542027;48543807;48544783;48546067;48547470;48548690;48549473;48550502;48551494;48553215;48556978;48557453;48561468;48562889;48563948;48564933;48565531;48567248;48570827;48571690;48573186;48575117;48576030;48578973;48580456;48581420;48582497;48586621;48589745;48590659;48593930;48595590;48595897;48602020;48603290;48605741;48606438;48608987;48609744;48617604;48620639;48623126;48634291;48636850;48645969;48653714;48680930;48684673;48710519;48727431;48780078	48499680;48500220;48501733;48502845;48506612;48510157;48510984;48512688;48515275;48520685;48521215;48523104;48527653;48528045;48528336;48531353;48534685;48535827;48540068;48540960;48542121;48543997;48544904;48546759;48547769;48548793;48549623;48550704;48551578;48553383;48557118;48557712;48561636;48562988;48564102;48565043;48565691;48567420;48570918;48571897;48573243;48575241;48576222;48579241;48580951;48581605;48582734;48586728;48589877;48590830;48594016;48595698;48596000;48602121;48603388;48605846;48606606;48609067;48609823;48619370;48620778;48623179;48634490;48638563;48646017;48653917;48681171;48684795;48710698;48727491;48780322	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	18152	0	0	0	0	0	0
RNU5E-3P	4	48574453	48574520	-	68	0	0	0	0	0	0
OCIAD1	4;4;4;4;4;4;4;4;4;4;4;4	48805212;48830577;48830998;48832620;48833401;48837160;48842636;48848399;48849947;48851806;48855972;48860725	48805330;48830673;48831531;48832761;48833481;48837252;48842689;48848669;48850083;48852504;48857365;48861817	+;+;+;+;+;+;+;+;+;+;+;+	4714	0	0	0	0	0	0
OCIAD1-AS1	4;4	48852008;48860157	48852225;48860203	-;-	265	0	0	0	0	0	0
OCIAD2	4;4;4;4;4;4;4	48885019;48892771;48897154;48897804;48899829;48904484;48906658	48885565;48894053;48897224;48897857;48899925;48904634;48906937	-;-;-;-;-;-;-	2483	0	0	0	0	0	0
RNU6-158P	4	48932755	48932854	-	100	0	0	0	0	0	0
RP11-317G22.2	4	48936582	48936880	+	299	0	0	0	0	0	0
CWH43	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	48986247;48986639;48988477;48991454;48991936;48994619;48998460;49003609;49007131;49017249;49028629;49030825;49032566;49038036;49044786;49050694;49061812	48986472;48986785;48988668;48991574;48992090;48994824;48998548;49003992;49007326;49017329;49028734;49031276;49032715;49038180;49044847;49050849;49062081	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3138	0	0	0	0	0	0
TPI1P4	4	49016682	49017154	-	473	0	0	0	0	0	0
AC118282.3	4	49197203	49197284	+	82	0	0	0	0	0	0
AC118282.2	4	49198015	49198097	+	83	0	0	0	0	0	0
AC118282.1	4	49198207	49198289	+	83	0	0	0	0	0	0
RP11-1281K21.2	4	49203171	49203726	-	556	0	0	0	0	0	0
AC118282.4	4	49209374	49209448	+	75	0	0	0	0	0	0
RP11-1281K21.3	4	49212251	49212624	-	374	0	0	0	0	0	0
RP11-1281K21.8	4	49229573	49231284	+	1712	0	0	0	0	0	0
SNX18P23	4	49233289	49233965	-	677	0	0	0	0	0	0
RP11-1281K21.1	4;4;4;4	49238032;49242706;49244273;49245135	49238073;49242931;49244484;49245419	-;-;-;-	765	0	0	0	0	0	0
RP11-1281K21.6	4	49246021	49246538	+	518	0	0	0	0	0	0
RP11-1281K21.7	4;4	49246601;49246766	49246693;49246915	+;+	243	0	0	0	0	0	0
RP11-241F15.1	4;4;4	49486926;49488434;49489270	49487096;49488647;49489554	-;-;-	670	0	0	0	0	0	0
ANKRD20A17P	4;4;4	49502145;49504277;49505859	49503115;49504471;49506022	-;-;-	1330	0	0	0	0	0	0
RP11-241F15.3	4;4;4	49507764;49507920;49508235	49507835;49508045;49508806	-;-;-	770	0	0	0	0	0	0
RP11-241F15.5	4	49523648	49523857	-	210	0	0	0	0	0	0
RP11-1281K21.9	4	49524030	49524185	-	156	0	0	0	0	0	0
RP11-1281K21.10	4;4	49548564;49548761	49548713;49548855	-;-	245	0	0	0	0	0	0
RP11-241F15.6	4	49548918	49549435	-	518	0	0	0	0	0	0
RP11-241F15.7	4;4;4;4	49550032;49550953;49552505;49557356	49550316;49551162;49552729;49557400	+;+;+;+	765	0	0	0	0	0	0
RP11-241F15.9	4	49561285	49561470	-	186	0	0	0	0	0	0
SNX18P24	4	49561479	49562149	+	671	0	0	0	0	0	0
RP11-241F15.10	4	49579833	49580189	+	357	0	0	0	0	0	0
AC119751.5	4	49583025	49583099	-	75	0	0	0	0	0	0
SNX18P25	4	49588772	49589529	+	758	0	0	0	0	0	0
AC119751.1	4	49595610	49595692	-	83	0	0	0	0	0	0
AC119751.3	4	49598423	49598505	-	83	0	0	0	0	0	0
AC119751.2	4	49598615	49598697	-	83	0	0	0	0	0	0
AC119751.4	4	49599428	49599509	-	82	0	0	0	0	0	0
DCUN1D4	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	51843000;51843541;51844884;51848205;51860543;51863437;51863670;51874271;51874721;51877456;51884326;51884911;51886568;51891760;51899270;51905189;51908920;51909400;51910753;51913290;51913529	51843267;51843742;51845243;51848367;51860663;51863507;51863709;51874385;51875328;51877972;51884483;51884959;51887244;51891851;51899378;51905320;51908975;51909452;51911174;51913392;51916837	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7625	0	0	0	0	0	0
DUTP7	4	51865050	51865535	-	486	0	0	0	0	0	0
RP11-365H22.2	4	51918772	51919381	+	610	0	0	0	0	0	0
RP11-61F5.1	4	51978079	51978372	-	294	0	0	0	0	0	0
LRRC66	4;4;4;4	51993702;51997748;52003223;52017118	51996165;51997937;52003392;52017620	-;-;-;-	3327	0	0	0	0	0	0
SGCB	4;4;4;4;4;4;4	52020706;52027968;52028730;52029678;52031852;52033431;52038227	52024160;52028099;52028921;52029863;52031961;52033640;52038482	-;-;-;-;-;-;-	4541	0	0	0	0	0	0
RP11-535C7.1	4;4;4	52044805;52046025;52046679	52045035;52046129;52046954	+;+;+	612	0	0	0	0	0	0
SPATA18	4;4;4;4;4;4;4;4;4;4;4;4;4	52051331;52060419;52060782;52062220;52069821;52071917;52076779;52078344;52079744;52082387;52084916;52094527;52094880	52051791;52060524;52060897;52062332;52069916;52072156;52077040;52078893;52079919;52082664;52084999;52094572;52097292	+;+;+;+;+;+;+;+;+;+;+;+;+	4941	0	0	0	0	0	0
RP11-588F10.1	4	52440494	52441535	-	1042	0	0	0	0	0	0
RNU6-1252P	4	52494849	52494952	+	104	0	0	0	0	0	0
USP46	4;4;4;4;4;4;4;4;4;4;4;4;4;4	52590972;52598569;52601857;52604501;52610541;52626018;52627950;52629634;52631064;52650971;52655295;52656296;52658174;52659115	52597741;52598706;52602054;52604584;52610617;52626247;52628366;52629685;52631144;52651088;52655422;52656590;52658281;52659335	-;-;-;-;-;-;-;-;-;-;-;-;-;-	8917	0	0	0	0	0	0
USP46-AS1	4;4	52659406;52660892	52659676;52661668	+;+	1048	0	0	0	0	0	0
RP11-177B4.2	4;4;4	52680609;52685473;52691034	52680661;52685544;52692649	+;+;+	1741	0	0	0	0	0	0
DANCR	4;4;4;4;4	52712404;52712781;52713494;52714199;52719868	52712527;52713129;52714137;52714882;52720351	+;+;+;+;+	2285	0	0	0	0	0	0
MIR4449	4	52712682	52712747	+	66	0	0	0	0	0	0
SNORA26	4;4	52713249;52748137	52713370;52748259	+;+	245	0	0	0	0	0	0
RP11-177B4.1	4	52720081	52720831	-	751	0	0	0	0	0	0
ERVMER34-1	4;4;4;4;4	52722618;52742552;52750710;52750930;52751343	52722744;52745943;52750829;52751069;52751640	-;-;-;-;-	4077	0	0	0	0	0	0
AC104066.1	4	52751147	52751212	-	66	0	0	0	0	0	0
RP11-752D24.3	4;4;4;4;4	52789994;52790965;52792049;52799579;52815153	52790041;52791091;52792194;52799672;52815464	+;+;+;+;+	727	0	0	0	0	0	0
RASL11B	4;4;4;4;4	52862290;52863268;52864146;52864478;52865335	52862649;52863610;52864336;52864554;52866835	+;+;+;+;+	2472	0	0	0	0	0	0
SCFD2	4;4;4;4;4;4;4;4;4;4	52872982;52885747;52907457;52920725;53145333;53273579;53273826;53313636;53352598;53365104	52874061;52885866;52907591;52920870;53145582;53273587;53274001;53313763;53352766;53366075	-;-;-;-;-;-;-;-;-;-	3185	0	0	0	0	0	0
RP11-752D24.2	4;4;4;4	52945649;52948280;52948888;52955968	52945760;52948752;52951022;52958087	+;+;+;+	4840	0	0	0	0	0	0
RNU6-310P	4	53265461	53265567	-	107	0	0	0	0	0	0
FIP1L1	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	53377643;53382278;53383773;53389809;53390521;53391009;53391430;53399730;53414615;53425836;53428027;53440582;53442253;53444048;53452920;53458551;53459302;54274925;54277388;54277896;54278362;54280316;54285371;54285841;54287430;54288799;54289009;54290313;54295125	53379264;53382335;53383876;53389873;53390628;53391139;53391498;53399839;53414722;53425965;53428221;53440983;53442707;53444103;53453142;53458790;53460861;54274973;54277492;54278006;54278515;54280482;54285486;54285963;54287541;54288898;54289114;54290554;54295272	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7169	0	0	0	0	0	0
LNX1	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	53459301;53461435;53476753;53478565;53481720;53496023;53498641;53507317;53507986;53557874;53573623;53591388;53591649;53602852;53616517;53617248;53652168;53674396;53696019;53701369	53461042;53461593;53476981;53478742;53481854;53496394;53498843;53507469;53508383;53558217;53574088;53591616;53591765;53602951;53616585;53617501;53652513;53674468;53696139;53701405	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5725	0	0	0	0	0	0
LNX1-AS1	4;4;4;4;4;4;4;4	53496400;53500078;53500417;53501848;53522990;53524195;53539093;53549357	53496599;53500127;53500502;53501976;53523274;53524347;53539348;53549578	+;+;+;+;+;+;+;+	1381	0	0	0	0	0	0
RP11-18M17.1	4	53575713	53576387	+	675	0	0	0	0	0	0
LNX1-AS2	4;4;4	53592956;53593845;53603537	53593072;53594103;53604047	+;+;+	887	0	0	0	0	0	0
AC095040.1	4	53611608	53611689	+	82	0	0	0	0	0	0
RP11-317M11.1	4;4;4;4;4;4	53659208;53695901;53716832;53722061;53733187;53735923	53659303;53696168;53717007;53722209;53734358;53737156	+;+;+;+;+;+	3095	0	0	0	0	0	0
RP11-89B16.1	4;4;4	53899871;53907948;53916219	53899991;53908044;53916835	+;+;+	835	0	0	0	0	0	0
RP11-89B16.2	4	53927499	53928138	-	640	0	0	0	0	0	0
RPL21P44	4	53986587	53987058	-	472	0	0	0	0	0	0
RP11-571I18.4	4	53997415	53997712	-	298	0	0	0	0	0	0
CHIC2	4;4;4;4;4;4	54009789;54013837;54014063;54048831;54049251;54064182	54010145;54013896;54014119;54049110;54049305;54064690	-;-;-;-;-;-	1318	0	0	0	0	0	0
RP11-571I18.5	4	54059597	54061210	+	1614	0	0	0	0	0	0
RP11-571I18.2	4	54076625	54076848	+	224	0	0	0	0	0	0
MORF4L2P1	4	54086926	54087783	+	858	0	0	0	0	0	0
GSX2	4;4;4	54099523;54100031;54101582	54099636;54100918;54102505	+;+;+	1926	0	0	0	0	0	0
RP11-601I15.1	4	54221126	54221472	+	347	0	0	0	0	0	0
PDGFRA	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	54229097;54229843;54230322;54240038;54243575;54258757;54261095;54263667;54267289;54267552;54270633;54272394;54273537;54274531;54274841;54276751;54277176;54277896;54278362;54278819;54280316;54281581;54285371;54285841;54287430;54288799;54289009;54290313;54295125	54229415;54229939;54230606;54240115;54243672;54258817;54261412;54265353;54267460;54267741;54270748;54272520;54273730;54274625;54274973;54276774;54277492;54278246;54278515;54278971;54280758;54281978;54285486;54285963;54287541;54288898;54289114;54290554;54298247	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9732	0	0	0	0	0	0
AC098587.1	4	54273705	54273772	+	68	0	0	0	0	0	0
RP11-231C18.1	4;4	54332892;54355524	54332934;54355954	+;+	474	0	0	0	0	0	0
RP11-231C18.2	4;4	54376002;54376246	54376034;54376752	+;+	540	0	0	0	0	0	0
RP11-545H22.1	4;4;4;4	54440502;54443767;54446369;54446666	54440764;54444011;54446426;54446723	-;-;-;-	624	0	0	0	0	0	0
AC006552.1	4;4	54603211;54606883	54605177;54607131	-;-	2216	0	0	0	0	0	0
KIT	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	54657918;54695512;54698284;54699630;54703724;54707098;54709424;54723584;54725857;54727218;54727416;54727823;54728011;54729292;54731328;54731871;54733070;54736498;54736721;54737175;54738429	54658081;54695906;54698565;54699766;54703892;54707287;54709539;54723698;54726050;54727324;54727542;54727927;54728121;54729485;54731419;54731998;54733401;54736609;54736820;54737280;54740715	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5563	0	0	0	0	0	0
RP11-273B19.2	4;4	54836161;54844927	54836416;54845402	-;-	732	0	0	0	0	0	0
RP11-273B19.1	4;4	54845568;54858822	54845612;54859241	+;+	465	0	0	0	0	0	0
RP11-463H12.2	4;4;4	54943630;54954319;54956641	54943687;54954504;54956818	+;+;+	422	0	0	0	0	0	0
RPL38P3	4	54976159	54976371	-	213	0	0	0	0	0	0
AC111194.1	4	55010833	55010932	-	100	0	0	0	0	0	0
RNU6-410P	4	55031965	55032071	-	107	0	0	0	0	0	0
RP11-530I17.1	4;4;4;4	55053060;55072880;55075192;55092313	55053097;55073023;55075242;55092534	+;+;+;+	455	0	0	0	0	0	0
RN7SL424P	4	55063738	55064026	+	289	0	0	0	0	0	0
KDR	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	55078477;55081956;55082536;55087607;55088868;55089374;55089691;55089956;55092617;55094802;55095577;55096229;55097662;55098137;55098697;55101897;55102362;55104593;55105832;55106687;55107737;55110403;55110654;55113304;55114126;55114874;55115281;55118604;55121097;55125227	55080163;55082041;55082635;55087758;55088973;55089473;55089802;55090078;55092714;55094955;55095665;55096720;55097766;55098272;55098803;55102028;55102508;55104984;55105940;55106810;55107893;55110566;55110768;55113481;55114265;55115042;55115411;55118800;55121190;55125589	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6259	0	0	0	0	0	0
RN7SL822P	4	55215624	55215919	-	296	0	0	0	0	0	0
RP11-530I17.2	4	55219344	55219973	+	630	0	0	0	0	0	0
RNU6-746P	4	55294490	55294598	+	109	0	0	0	0	0	0
LRRC34P2	4;4	55313011;55313647	55313285;55313924	-;-	553	0	0	0	0	0	0
SRD5A3	4;4;4;4;4;4	55346109;55359000;55359346;55364074;55367588;55369832	55346557;55359229;55359488;55364271;55367722;55373096	+;+;+;+;+;+	4420	0	0	0	0	0	0
FCF1P8	4	55351812	55352408	-	597	0	0	0	0	0	0
SRD5A3-AS1	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	55363971;55365608;55366601;55369606;55374871;55375532;55377607;55380796;55381725;55382507;55383292;55383765;55385191;55385545;55386309;55393417;55395795	55364857;55365661;55367163;55369727;55375188;55375972;55377836;55380892;55381893;55382679;55383450;55383882;55385300;55385666;55387541;55393715;55395847	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5148	0	0	0	0	0	0
RP11-177J6.1	4	55387949	55388271	+	323	0	0	0	0	0	0
TMEM165	4;4;4;4;4;4;4;4;4;4;4	55395957;55397119;55398923;55403236;55411614;55415271;55416923;55417691;55423114;55425376;55452239	55396396;55397405;55399253;55403338;55412156;55416157;55417247;55418164;55424812;55426172;55453397	+;+;+;+;+;+;+;+;+;+;+	7045	0	0	0	0	0	0
CLOCK	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	55427903;55438282;55442278;55443687;55444633;55448779;55449396;55450091;55453054;55453677;55455897;55456218;55458892;55459148;55463685;55470717;55475963;55478815;55479640;55482739;55486393;55489374;55509912;55545453;55546482;55546782	55435594;55438537;55442634;55443896;55444785;55448868;55449496;55450232;55453129;55453824;55456003;55456300;55459010;55459261;55463805;55470806;55476054;55479060;55479699;55482828;55486549;55489465;55510066;55545932;55546655;55547138	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	11762	0	0	0	0	0	0
RN7SKP30	4	55540502	55540835	-	334	0	0	0	0	0	0
RP11-528I4.2	4	55547112	55547889	+	778	0	0	0	0	0	0
PDCL2	4;4;4;4;4;4	55556525;55562404;55569718;55580821;55582117;55592104	55556711;55562612;55569861;55580911;55582237;55592212	-;-;-;-;-;-	861	0	0	0	0	0	0
NMU	4;4;4;4;4;4;4;4;4;4;4	55595229;55599142;55600522;55605275;55607298;55607437;55609120;55616338;55630402;55636081;55636544	55595411;55599181;55600575;55605349;55607348;55607466;55609179;55616385;55630462;55636298;55636698	-;-;-;-;-;-;-;-;-;-;-	975	0	0	0	0	0	0
RNU6-276P	4	55798636	55798731	+	96	0	0	0	0	0	0
RP11-345F18.1	4;4;4	55820003;55831334;55837085	55820127;55831464;55837382	+;+;+	554	0	0	0	0	0	0
EXOC1	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	55853616;55858314;55860411;55864227;55868336;55870678;55871101;55871849;55877917;55882727;55888810;55890223;55891315;55892615;55893552;55896717;55899685;55900559;55902127;55904343	55853953;55858447;55860541;55864386;55868753;55870905;55871233;55871958;55878066;55883928;55888932;55890386;55891422;55892711;55893780;55896900;55899884;55900692;55902538;55905034	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5347	0	0	0	0	0	0
RNU6-652P	4	55885595	55885701	+	107	0	0	0	0	0	0
AC110611.1	4	55929982	55930073	+	92	0	0	0	0	0	0
CEP135	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	55948871;55952086;55953085;55954216;55957223;55959682;55964274;55964866;55969063;55971270;55974746;55980143;55981227;55985281;55991934;55999302;55999491;56008327;56009735;56011412;56011800;56017648;56019353;56020676;56024501;56031360	55949059;55952553;55953275;55954383;55957364;55960925;55964402;55966580;55969128;55971408;55974969;55980295;55981379;55985358;55992085;55999417;55999645;56008382;56009903;56011522;56011985;56017857;56019555;56020780;56024614;56033363	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8640	0	0	0	0	0	0
RNA5SP161	4	56097390	56097504	+	115	0	0	0	0	0	0
KIAA1211	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	56170195;56179284;56246503;56272321;56298214;56301226;56307535;56308929;56310666;56310872;56311208;56313197;56314040;56323377;56324104;56327644	56170250;56179430;56246712;56272492;56298349;56301247;56307699;56309109;56310734;56311069;56311621;56313379;56316689;56323567;56324266;56328625	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5939	0	0	0	0	0	0
RNU6-197P	4	56288485	56288584	-	100	0	0	0	0	0	0
MRPL22P1	4	56320719	56321334	-	616	0	0	0	0	0	0
AASDH	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	56338287;56342835;56343562;56345127;56348928;56351342;56353404;56354039;56354705;56355182;56371451;56378148;56381759;56384070;56387362	56338791;56342966;56343684;56345290;56350058;56351457;56353596;56354211;56354811;56355423;56371643;56378464;56382597;56384341;56387508	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4654	0	0	0	0	0	0
RPL7AP31	4	56356135	56356932	+	798	6	2	12	19	7	15
RP11-646I6.5	4	56387625	56388153	+	529	0	0	0	0	0	0
PPAT	4;4;4;4;4;4;4;4;4;4;4;4	56393362;56396619;56399179;56401330;56402109;56403040;56403289;56403980;56406495;56407650;56408099;56435350	56395548;56396739;56400916;56401481;56402181;56403185;56403401;56404118;56406701;56407716;56408328;56435615	-;-;-;-;-;-;-;-;-;-;-;-	5439	0	0	0	0	0	0
RP11-646I6.6	4	56396312	56396871	+	560	0	0	0	0	0	0
PAICS	4;4;4;4;4;4;4;4;4;4;4	56435741;56436039;56441663;56446357;56446695;56448418;56448699;56450619;56451872;56453603;56459372	56435975;56436328;56442028;56446377;56446873;56448597;56448823;56451191;56452052;56453761;56461368	+;+;+;+;+;+;+;+;+;+;+	4306	0	0	0	0	0	0
LINC01240	4	56464158	56464579	+	422	0	0	0	0	0	0
SRP72	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	56466915;56469653;56471720;56474054;56474280;56476671;56478379;56478592;56483139;56484736;56486325;56487949;56489388;56490333;56490568;56491431;56495357;56500512;56501684	56467744;56469773;56471843;56474197;56474508;56476702;56478503;56478649;56483270;56484864;56486397;56488013;56489483;56490436;56490645;56491568;56495394;56500695;56503680	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4697	0	0	0	0	0	0
ARL9	4;4;4;4	56505343;56511185;56518678;56523697	56505509;56511347;56518853;56524448	+;+;+;+	1258	0	0	0	0	0	0
THEGL	4;4;4;4;4;4;4;4;4;4	56530609;56548790;56552549;56557716;56559392;56575505;56584497;56596500;56600934;56603209	56531169;56548823;56552614;56557858;56559520;56575642;56584611;56596631;56601109;56603507	+;+;+;+;+;+;+;+;+;+	1793	0	0	0	0	0	0
GLDCP1	4	56593004	56595681	+	2678	0	0	0	0	0	0
HOPX	4;4;4;4;4;4;4	56647988;56655857;56657775;56659152;56672655;56676499;56678758	56651202;56656525;56657899;56659538;56672801;56676566;56681899	-;-;-;-;-;-;-	7753	0	0	0	0	0	0
RP11-630A13.4	4	56662469	56665694	-	3226	0	0	0	0	0	0
RPL17P20	4	56710060	56710614	+	555	0	0	0	0	0	0
RP11-533F5.2	4	56760919	56761485	-	567	0	0	0	0	0	0
RN7SL492P	4	56794348	56794642	-	295	0	0	0	0	0	0
RN7SL357P	4	56805834	56806131	+	298	0	0	0	0	0	0
SPINK2	4;4;4;4	56809860;56811685;56820536;56821458	56810184;56811798;56820579;56821742	-;-;-;-	768	0	0	0	0	0	0
REST	4;4;4;4;4;4;4;4	56907876;56908913;56909190;56910630;56919787;56922332;56927615;56929841	56908213;56909039;56909587;56911536;56919870;56922378;56927664;56935844	+;+;+;+;+;+;+;+	7955	0	0	0	0	0	0
RP11-738E22.3	4	56960927	56961373	-	447	0	0	0	0	0	0
NOA1	4;4;4;4;4;4;4	56963370;56964406;56966620;56968384;56973148;56973858;56976442	56963661;56964526;56966736;56968515;56973353;56974022;56978823	-;-;-;-;-;-;-	3415	0	0	0	0	0	0
POLR2B	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	56977722;56978640;56985260;56986354;56990748;56994404;56994647;56995251;56999617;57005246;57005600;57006816;57009559;57010748;57010989;57015502;57017043;57017560;57020899;57022152;57023227;57024005;57024886;57025377;57030204;57030899	56978000;56979004;56985457;56986803;56990906;56994516;56994866;56995409;56999781;57005442;57005719;57007002;57010504;57010887;57011100;57015658;57017241;57017728;57020995;57022246;57023751;57024112;57024999;57025537;57030399;57031168	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5901	0	0	0	0	0	0
RNU6-998P	4	57002692	57002792	+	101	0	0	0	0	0	0
IGFBP7	4;4;4;4;4;4	57030773;57032038;57033195;57040824;57065489;57109877	57031336;57032552;57033311;57040935;57065603;57110385	-;-;-;-;-;-	1932	0	0	0	0	0	0
UBE2CP3	4	57072683	57073132	+	450	0	0	0	0	0	0
IGFBP7-AS1	4;4;4;4;4;4	57109762;57179145;57188170;57201133;57204478;57205074	57109970;57179284;57188319;57201820;57204593;57205510	+;+;+;+;+;+	1740	0	0	0	0	0	0
RP11-300M6.1	4;4;4	57154577;57155015;57156172	57154741;57155128;57156452	+;+;+	560	0	0	0	0	0	0
RPS26P24	4	57352999	57353329	-	331	0	0	0	0	0	0
RP11-319E12.1	4;4;4;4;4;4	57425872;57426979;57427305;57434742;57464225;57465641	57426018;57427109;57427427;57434884;57464372;57465986	+;+;+;+;+;+	1038	0	0	0	0	0	0
RP11-319E12.2	4;4	57491390;57494554	57491492;57495233	+;+	783	0	0	0	0	0	0
RP11-685F15.1	4;4	57595940;57605666	57596467;57605872	-;-	735	0	0	0	0	0	0
RP11-4O3.1	4;4;4	57605694;57625190;57658746	57605871;57625312;57658800	-;-;-	356	0	0	0	0	0	0
RP11-4O3.2	4;4	57720035;57722126	57720176;57724655	+;+	2672	0	0	0	0	0	0
SRIP1	4	58103147	58103434	+	288	0	0	0	0	0	0
RP11-25L5.2	4	58117758	58118070	-	313	0	0	0	0	0	0
RP11-577G20.1	4;4;4	58524515;58529209;58536274	58524824;58529270;58536328	-;-;-	427	0	0	0	0	0	0
RP11-577G20.2	4;4;4	58562165;58563507;58565069	58562319;58563717;58565122	-;-;-	420	0	0	0	0	0	0
RP11-506N2.1	4;4;4;4;4;4;4;4;4;4	58780626;58782545;58784036;58847168;58850970;58857625;58860511;58860885;58977014;58984006	58781126;58782642;58784261;58847365;58851205;58857748;58860608;58860969;58977113;58984152	-;-;-;-;-;-;-;-;-;-	1813	0	0	0	0	0	0
RP11-340A13.2	4;4;4;4	58984282;59013573;59040587;59046423	58984335;59013625;59040691;59046959	+;+;+;+	749	0	0	0	0	0	0
RP11-340A13.1	4;4	58987182;58988104	58987955;58988160	-;-	831	0	0	0	0	0	0
RP11-340A13.3	4;4;4	59047020;59047949;59075180	59047060;59048135;59075256	-;-;-	305	0	0	0	0	0	0
RP11-622J8.1	4;4	59152834;59175873	59152886;59176146	+;+	327	0	0	0	0	0	0
RP11-725D20.1	4;4;4;4;4;4	59551142;59561001;59564223;59574298;59594420;59630211	59551254;59561087;59564345;59574358;59594479;59630324	-;-;-;-;-;-	558	0	0	0	0	0	0
RP11-525J21.1	4;4;4;4	59767816;59786554;59787524;59791945	59768234;59786666;59787581;59792114	-;-;-;-	760	0	0	0	0	0	0
RNU6-1325P	4	59834063	59834167	+	105	0	0	0	0	0	0
